answer_id,department,orig_is_multi,E-3,E-2,E-6,E-1,E-7,E-5
a092c823-f03e-11ef-a5a7-010101010000,내과,0,1,1,1,1,1,2
a093164c-f03e-11ef-a2ac-010101010000,피부과,1,165,32,8,23,10,24
a0933d50-f03e-11ef-a225-010101010000,피부과,1,1,3,1,2,1,1
a0938b70-f03e-11ef-a542-010101010000,피부과,0,75,14,1,7,1,1
a093d994-f03e-11ef-887b-010101010000,피부과,0,1,2,1,1,1,1
a0944ec1-f03e-11ef-bf8e-010101010000,내과,1,122,1,1,2,1,4
a0956031-f03e-11ef-be8d-010101010000,내과,0,13,10,2,14,1,7
a095ae51-f03e-11ef-8c1b-010101010000,내과,1,69,61,14,33,21,17
a095d562-f03e-11ef-b369-010101010000,피부과,0,112,3,1,1,1,1
a095fc71-f03e-11ef-a4c2-010101010000,내과,0,8,8,3,5,3,5
a0978310-f03e-11ef-91f7-010101010000,외과,1,104,239,532,451,1673,347
a097d17e-f03e-11ef-b66a-010101010000,피부과,0,14,3,1,1,1,1
a09894c8-f03e-11ef-a7ab-010101010000,내과,0,38,4,1,1,1,1
a098e2ec-f03e-11ef-9e70-010101010000,내과,0,1,5,1,3,1,1
a099310c-f03e-11ef-970f-010101010000,내과,0,1,1,1,1,1,1
a099a638-f03e-11ef-bae1-010101010000,내과,0,1,1,1,1,1,1
a09b7f66-f03e-11ef-994d-010101010000,내과,0,2,3,2,3,1,2
a09c42b3-f03e-11ef-b9f8-010101010000,내과,1,19,21,3,8,3,4
a09d7b1e-f03e-11ef-8326-010101010000,내과,1,1,2,2,2,1,3
a09d7b1f-f03e-11ef-b21e-010101010000,내과,0,2,1,4,1,3,4
a0a01345-f03e-11ef-91b9-010101010000,내과,1,1,2,5,3,4,4
a0a199e3-f03e-11ef-b47a-010101010000,내과,1,273,2,4,2,4,3
a0a2d264-f03e-11ef-873d-010101010000,내과,1,1,3,1,2,2,1
a0a36ea2-f03e-11ef-ac03-010101010000,피부과,1,33,20,3,18,2,8
a0a3e3cd-f03e-11ef-8c53-010101010000,내과,0,14,25,8,9,4,16
a0a4ce2f-f03e-11ef-8f69-010101010000,내과,0,11,1,1,1,1,1
a0a4f547-f03e-11ef-ab4b-010101010000,외과,0,1,1,1,1,1,1
a0a4f548-f03e-11ef-9458-010101010000,내과,0,1,8,2,10,2,4
a0a59184-f03e-11ef-82fb-010101010000,치과,1,1,2,1,3,2,2
a0a71859-f03e-11ef-8d62-010101010000,피부과,0,6,3,2,3,6,4
a0a76683-f03e-11ef-9b7c-010101010000,내과,0,1,1,1,1,1,1
a0a89ed8-f03e-11ef-bc69-010101010000,피부과,0,865,54,48,22,37,20
a0a9140c-f03e-11ef-a016-010101010000,안과,1,14,2,3,7,2,3
a0aaee2e-f03e-11ef-a9a9-010101010000,내과,1,1,8,1,9,2,1
a0abff9f-f03e-11ef-9265-010101010000,외과,0,175,429,102,312,182,50
a0acc2f3-f03e-11ef-94ee-010101010000,피부과,0,1,1,1,1,1,1
a0adad53-f03e-11ef-9613-010101010000,외과,1,7,1,3,9,1,4
a0adfb76-f03e-11ef-ae13-010101010000,외과,0,3,1,1,1,1,1
a0ae97b5-f03e-11ef-9dfd-010101010000,내과,1,15,35,2,20,5,3
a0aebec8-f03e-11ef-92c3-010101010000,내과,0,14,1,1,1,1,1
a0afd031-f03e-11ef-a9fe-010101010000,내과,0,1,1,1,1,1,1
a0b09386-f03e-11ef-9227-010101010000,피부과,1,61,1,1,1,1,2
a0b1cc09-f03e-11ef-a84f-010101010000,안과,0,1,1,1,1,1,1
a0b28f56-f03e-11ef-95bd-010101010000,내과,0,9,2,1,1,1,1
a0b32b9a-f03e-11ef-ae98-010101010000,안과,0,27,80,17,81,18,27
a0b3eee4-f03e-11ef-b0fb-010101010000,외과,0,1,1,1,1,1,1
a0b52766-f03e-11ef-8021-010101010000,내과,0,1,7,1,4,8,1
a0b5c3aa-f03e-11ef-90c9-010101010000,안과,0,282,70,114,108,102,184
a0b5ead3-f03e-11ef-83fc-010101010000,치과,0,7,24,1,12,1,1
a0b6875e-f03e-11ef-b7ef-010101010000,내과,0,29,1,14,1,43,7
a0b771bb-f03e-11ef-b9d2-010101010000,피부과,0,1,1,1,1,1,1
a0b798cc-f03e-11ef-9686-010101010000,피부과,1,14,6,1,9,1,1
a0b80dfd-f03e-11ef-8333-010101010000,외과,1,3,2,1,6,2,1
a0b9a8c0-f03e-11ef-83b0-010101010000,피부과,0,52,92,53,51,27,42
a0bae13e-f03e-11ef-be88-010101010000,외과,0,56,32,73,34,51,44
a0bb2f5f-f03e-11ef-8137-010101010000,내과,0,3,1,1,2,1,1
a0bb566d-f03e-11ef-ac8f-010101010000,외과,0,259,552,279,425,230,347
a0bb566e-f03e-11ef-b840-010101010000,내과,0,1,1,2,1,2,2
a0bbf2ac-f03e-11ef-abd2-010101010000,외과,1,3,3,1,2,4,1
a0bc67e2-f03e-11ef-8320-010101010000,내과,0,82,37,28,30,39,47
a0bd041e-f03e-11ef-9a9b-010101010000,내과,1,389,43,6,24,16,12
a0bd794e-f03e-11ef-9221-010101010000,내과,0,1,1,1,1,1,1
a0bdee7d-f03e-11ef-891f-010101010000,내과,0,1,58,9,94,8,23
a0beffca-f03e-11ef-8428-010101010000,내과,1,1,1,1,1,1,1
a0c05f5f-f03e-11ef-a96c-010101010000,내과,0,890,22,14,29,42,16
a0c170cf-f03e-11ef-a5b9-010101010000,내과,1,1,1,1,1,1,1
a0c197d6-f03e-11ef-aae3-010101010000,외과,0,2,6,1,3,2,3
a0c2a950-f03e-11ef-8467-010101010000,피부과,0,14,4,1,2,1,1
a0c7c65c-f03e-11ef-9ef9-010101010000,피부과,0,1,1,1,1,1,1
a0c83c32-f03e-11ef-bcc2-010101010000,피부과,0,1,2,4,2,3,3
a0c92638-f03e-11ef-a45e-010101010000,내과,0,1,3,1,2,1,1
a0c9e989-f03e-11ef-b97f-010101010000,피부과,1,2,2,1,1,1,1
a0ca37a6-f03e-11ef-819f-010101010000,내과,0,58,77,29,58,45,31
a0ca5eb9-f03e-11ef-b235-010101010000,안과,1,76,2,4,4,3,15
a0caacdb-f03e-11ef-be42-010101010000,피부과,0,10,1,1,1,1,1
a0cc0c6b-f03e-11ef-86d4-010101010000,안과,0,1,1,1,1,1,1
a0cd6bfb-f03e-11ef-917e-010101010000,내과,0,1,1,1,1,1,1
a0ce2f4a-f03e-11ef-98ac-010101010000,외과,0,1,4,14,7,8,9
a0cea479-f03e-11ef-9878-010101010000,안과,1,39,26,7,21,4,12
a0cfdcf7-f03e-11ef-8b7a-010101010000,피부과,0,1,1,1,1,1,1
a0cfdcf8-f03e-11ef-81b7-010101010000,내과,0,69,4,1,4,1,1
a0d0793b-f03e-11ef-9fda-010101010000,내과,1,12,1,1,1,1,1
a0d1ffd9-f03e-11ef-9f53-010101010000,외과,1,11,17,23,26,21,32
a0d2ea3b-f03e-11ef-93e5-010101010000,내과,0,6,2,1,1,1,1
a0d4e5e2-f03e-11ef-a396-010101010000,피부과,1,2,5,1,10,1,7
a0d536b3-f03e-11ef-befe-010101010000,내과,0,17,1,2,1,4,2
a0d5fa01-f03e-11ef-ba37-010101010000,안과,1,1,2,1,1,1,1
a0d64828-f03e-11ef-9eeb-010101010000,내과,0,1,1,1,1,1,1
a0d6e462-f03e-11ef-b066-010101010000,외과,0,1,1,1,1,1,1
a0d75c54-f03e-11ef-8b38-010101010000,내과,1,1,1,1,1,1,1
a0d78366-f03e-11ef-bab5-010101010000,내과,1,24,2,2,3,3,4
a0d95828-f03e-11ef-a9ae-010101010000,내과,0,29,4,5,3,6,5
a0da4294-f03e-11ef-b3bf-010101010000,내과,1,3,5,2,7,1,3
a0da90a7-f03e-11ef-b0e9-010101010000,내과,0,1,1,1,1,1,1
a0dc3e50-f03e-11ef-869d-010101010000,내과,0,2,1,1,1,1,1
a0dd76ce-f03e-11ef-8e08-010101010000,내과,0,1,6,1,2,1,1
a0de1310-f03e-11ef-ac43-010101010000,내과,0,2,1,1,1,3,1
a0ded667-f03e-11ef-a575-010101010000,피부과,1,1,1,1,1,1,1
a0dfc0c5-f03e-11ef-8788-010101010000,내과,0,1,1,1,1,1,1
a0dfc0c6-f03e-11ef-8d39-010101010000,내과,0,21,3,1,3,2,2
a0dfe7ce-f03e-11ef-ae6e-010101010000,내과,0,8,1,2,1,4,2
a0e12057-f03e-11ef-b817-010101010000,외과,1,45,12,2,6,7,1
a0e14769-f03e-11ef-bd07-010101010000,내과,1,1,41,1,17,1,1
a0e258eb-f03e-11ef-a470-010101010000,내과,1,1,1,1,1,1,1
a0e2a6f9-f03e-11ef-a9e7-010101010000,외과,0,1,1,1,1,1,1
a0e56656-f03e-11ef-a866-010101010000,내과,0,1,1,1,1,1,1
a0e629a2-f03e-11ef-8d46-010101010000,내과,0,43,1,1,1,1,1
a0e73d5a-f03e-11ef-a09b-010101010000,내과,1,1,1,1,1,1,1
a0e96036-f03e-11ef-acba-010101010000,피부과,0,1528,297,844,409,475,867
a0e98746-f03e-11ef-ad6b-010101010000,내과,1,1,5,1,3,1,2
a0e9ae57-f03e-11ef-a286-010101010000,외과,1,6,2,16,1,24,5
a0e9d569-f03e-11ef-9062-010101010000,안과,0,8,4,2,4,2,2
a0eabfc2-f03e-11ef-9512-010101010000,내과,1,1189,1420,519,971,421,439
a0ec4667-f03e-11ef-affe-010101010000,피부과,0,160,8,19,42,41,28
a0ec9486-f03e-11ef-893a-010101010000,피부과,1,5,3,1,3,2,1
a0eeb763-f03e-11ef-b71c-010101010000,내과,0,1,2,1,1,1,1
a0ef2c98-f03e-11ef-b4bf-010101010000,내과,1,2,4,5,4,6,5
a0efa1bf-f03e-11ef-98e4-010101010000,안과,0,1,1,1,1,1,1
a0f08c1f-f03e-11ef-aa82-010101010000,내과,0,1,1,1,1,1,1
a0f212c3-f03e-11ef-86d6-010101010000,외과,1,3,17,15,27,10,18
a0f239db-f03e-11ef-826a-010101010000,내과,1,2,1,3,5,2,3
a0f260df-f03e-11ef-962b-010101010000,외과,1,31,3,3,6,78,2
a0f2aefd-f03e-11ef-9aba-010101010000,치과,1,14,48,43,88,25,67
a0f2d614-f03e-11ef-872b-010101010000,안과,0,1,1,1,1,1,1
a0f45cee-f03e-11ef-b2b1-010101010000,내과,0,190,102,28,46,49,28
a0f4d213-f03e-11ef-bec9-010101010000,외과,0,3,1,1,1,1,1
a0f7573f-f03e-11ef-bc16-010101010000,내과,0,1,1,1,1,1,1
a0f88fa2-f03e-11ef-8b28-010101010000,내과,1,2,2,1,2,1,2
a0f904cf-f03e-11ef-820a-010101010000,내과,0,4,3,32,4,75,11
a0f97a03-f03e-11ef-8a7a-010101010000,치과,0,1,2,2,2,1,2
a0fa8b74-f03e-11ef-8edc-010101010000,내과,0,1,4,9,9,2,6
a0fb75d0-f03e-11ef-bbfc-010101010000,피부과,0,50,26,17,43,20,31
a0fb75d1-f03e-11ef-b06c-010101010000,내과,0,14,20,2,8,2,2
a0fb9ce0-f03e-11ef-a59e-010101010000,안과,1,1,1,1,1,1,1
a0fe0ddf-f03e-11ef-8b22-010101010000,피부과,1,19,5,2,3,2,1
a0fef839-f03e-11ef-9653-010101010000,내과,0,12,1,1,2,1,1
a0ff947b-f03e-11ef-9d96-010101010000,내과,1,73,58,41,117,24,61
a0ffe29e-f03e-11ef-9217-010101010000,내과,1,150,72,111,100,68,68
a100a5f3-f03e-11ef-9613-010101010000,내과,1,14,14,4,8,5,4
a1014232-f03e-11ef-b320-010101010000,내과,0,2,2,5,2,2,5
a101de70-f03e-11ef-9bde-010101010000,내과,0,2,8,1,6,1,2
a1033e32-f03e-11ef-b423-010101010000,외과,0,1,1,1,1,1,1
a1038c47-f03e-11ef-a988-010101010000,피부과,1,1,1,1,1,1,1
a10428a9-f03e-11ef-bc11-010101010000,내과,0,1,1,1,1,1,1
a1057544-f03e-11ef-92ef-010101010000,외과,0,85,112,49,124,37,48
a105c358-f03e-11ef-9b30-010101010000,외과,0,36,24,10,20,8,13
a105c359-f03e-11ef-b286-010101010000,내과,0,1,1,1,1,1,1
a1065fa3-f03e-11ef-a8fe-010101010000,내과,0,1,1,1,1,1,1
a10686ac-f03e-11ef-ac56-010101010000,피부과,0,15,18,1,6,1,1
a1080d52-f03e-11ef-9eea-010101010000,내과,0,5,11,9,12,12,6
a108345d-f03e-11ef-b8fc-010101010000,내과,0,4,11,1,7,1,1
a1085b6b-f03e-11ef-9b2f-010101010000,피부과,0,18,32,19,26,24,27
a1096cbc-f03e-11ef-867a-010101010000,외과,0,3,7,2,4,2,4
a10a5717-f03e-11ef-987e-010101010000,내과,0,1,1,1,1,1,2
a10a7e39-f03e-11ef-8387-010101010000,내과,0,1,2,1,2,1,1
a10bdddd-f03e-11ef-b119-010101010000,내과,1,1,4,1,3,1,1
a10c04ec-f03e-11ef-9043-010101010000,내과,0,3470,9101,3837,6250,4098,3317
a10d3d6e-f03e-11ef-893b-010101010000,내과,0,12,1,1,1,14,2
a10dd992-f03e-11ef-be32-010101010000,내과,0,3,3,1,2,1,1
a10e009b-f03e-11ef-8da9-010101010000,내과,0,4,19,23,19,24,14
a110719b-f03e-11ef-8685-010101010000,내과,1,879,224,295,369,202,513
a111aa13-f03e-11ef-b777-010101010000,피부과,0,1,1,1,1,1,1
a111aa14-f03e-11ef-b6fa-010101010000,외과,0,1,1,1,1,1,1
a1121f8e-f03e-11ef-9bd8-010101010000,내과,1,722,134,221,144,224,192
a1124689-f03e-11ef-b4e1-010101010000,외과,0,1,1,1,1,1,1
a11330e9-f03e-11ef-8b5b-010101010000,내과,0,1,4,1,1,1,1
a1141b47-f03e-11ef-a18a-010101010000,피부과,0,1,1,1,1,1,1
a1144462-f03e-11ef-969f-010101010000,내과,0,6753,4756,3136,7063,2235,3654
a11507ba-f03e-11ef-98d3-010101010000,내과,0,1,1,1,1,1,1
a115cb04-f03e-11ef-a0fb-010101010000,안과,0,1,1,1,1,1,1
a1179fca-f03e-11ef-8cd9-010101010000,내과,1,1,3,4,16,2,8
a118ff55-f03e-11ef-bb4e-010101010000,내과,0,1545,1,2,1,2,2
a1192666-f03e-11ef-b9a6-010101010000,내과,0,1,1,3,1,4,3
a1194d75-f03e-11ef-8d70-010101010000,외과,0,2,5,6,13,2,11
a119c2b1-f03e-11ef-b766-010101010000,치과,1,2,1,5,8,2,18
a11aad08-f03e-11ef-8ed7-010101010000,내과,0,2,2,1,2,2,1
a11afb26-f03e-11ef-b8ab-010101010000,피부과,0,3,5,7,5,2,7
a11cf6f6-f03e-11ef-bef5-010101010000,내과,0,15,2,1,2,6,1
a11ecbba-f03e-11ef-b601-010101010000,내과,1,1,1,1,1,1,1
a11ef2d0-f03e-11ef-b051-010101010000,외과,1,1797,267,56,164,84,39
a11fb616-f03e-11ef-87ce-010101010000,내과,1,7,18,1,12,2,5
a11fdd27-f03e-11ef-85f5-010101010000,내과,1,3,27,2,12,2,1
a1200438-f03e-11ef-aa9d-010101010000,내과,0,157,1,1,1,1,1
a1224e78-f03e-11ef-a23d-010101010000,내과,1,2,1,1,1,1,1
a1239ac9-f03e-11ef-8354-010101010000,내과,0,1,2,2,2,6,2
a1245e1d-f03e-11ef-86e8-010101010000,내과,0,1,1,1,1,1,1
a124d347-f03e-11ef-b94c-010101010000,내과,0,69,16,68,44,39,71
a124fa5c-f03e-11ef-8ab6-010101010000,내과,0,2,1,1,1,1,1
a12659e8-f03e-11ef-9deb-010101010000,내과,0,1,1,1,1,1,1
a126cf1a-f03e-11ef-b1f9-010101010000,피부과,0,60,3,1,2,1,1
a12e9748-f03e-11ef-afac-010101010000,내과,0,281,98,116,128,166,131
a1301de6-f03e-11ef-bd5f-010101010000,치과,0,33,1,1,1,1,1
a1306c2b-f03e-11ef-9ecb-010101010000,내과,0,1,1,1,1,1,1
a130933a-f03e-11ef-bd33-010101010000,내과,0,7,28,13,21,18,13
a133b446-f03e-11ef-bd9c-010101010000,내과,0,14,7,2,2,2,1
a133db51-f03e-11ef-9549-010101010000,외과,1,114,104,175,43,279,195
a134508c-f03e-11ef-b595-010101010000,내과,1,9,22,21,15,31,17
a1347795-f03e-11ef-bc0b-010101010000,치과,0,3,1,1,1,1,1
a1349ea4-f03e-11ef-bd56-010101010000,외과,0,49,5,4,14,3,8
a134ecc4-f03e-11ef-aacf-010101010000,내과,0,1,1,1,1,1,1
a13561f3-f03e-11ef-99a5-010101010000,내과,0,2,15,13,50,9,9
a135b016-f03e-11ef-8c41-010101010000,내과,0,2,5,1,4,1,1
a13736b2-f03e-11ef-8026-010101010000,내과,1,379,523,364,743,365,363
a13784d5-f03e-11ef-ba81-010101010000,내과,0,10,5,5,9,3,4
a139a7b2-f03e-11ef-b949-010101010000,외과,0,1,12,17,20,5,11
a13a43f1-f03e-11ef-b265-010101010000,내과,0,1,3,1,1,1,1
a13ae039-f03e-11ef-95a3-010101010000,내과,0,641,2,2,3,2,1
a13b556f-f03e-11ef-9a3a-010101010000,피부과,0,1,1,1,1,1,1
a13b7c74-f03e-11ef-9e5f-010101010000,피부과,1,13,5,2,3,2,3
a13c8de2-f03e-11ef-b1d9-010101010000,내과,0,17,20,1,30,1,3
a13dc664-f03e-11ef-896e-010101010000,내과,1,699,139,562,471,833,754
a13ded76-f03e-11ef-ad32-010101010000,내과,0,1,1,1,1,1,1
a13f7414-f03e-11ef-a341-010101010000,내과,1,6,2,1,2,2,1
a140d3c8-f03e-11ef-92ca-010101010000,안과,0,3,12,2,7,4,2
a140fad3-f03e-11ef-aeb4-010101010000,내과,0,1,1,1,1,1,1
a14234cf-f03e-11ef-bc21-010101010000,내과,0,1,1,1,1,1,1
a1431f26-f03e-11ef-8ef0-010101010000,내과,1,31,20,9,9,81,5
a1447ebb-f03e-11ef-97e6-010101010000,외과,1,30,124,15,153,13,15
a144a5cf-f03e-11ef-8a8b-010101010000,피부과,0,1,4,1,4,1,1
a146a196-f03e-11ef-9eba-010101010000,내과,0,1311,2,29,6,22,17
a14716ca-f03e-11ef-a097-010101010000,내과,0,3,1,12,3,26,6
a1484f50-f03e-11ef-95ac-010101010000,외과,0,21,5,13,10,4,17
a148765b-f03e-11ef-8482-010101010000,내과,1,69,2,2,2,2,2
a14987ca-f03e-11ef-a88f-010101010000,내과,0,6,15,17,10,14,15
a14987cb-f03e-11ef-9bd0-010101010000,피부과,0,23,8,2,6,1,2
a149d5ea-f03e-11ef-8a50-010101010000,내과,0,1,2,2,3,1,2
a14b5c88-f03e-11ef-b4ff-010101010000,내과,0,220,5,24,6,23,14
a14bf8cd-f03e-11ef-8fd4-010101010000,내과,0,1,1,1,1,1,1
a14c1fdb-f03e-11ef-bcc6-010101010000,피부과,1,1,1,1,1,1,1
a14cbc1e-f03e-11ef-8091-010101010000,내과,1,44,1,1,1,1,1
a14d5859-f03e-11ef-8180-010101010000,피부과,0,1,1,1,1,1,1
a150179f-f03e-11ef-922e-010101010000,외과,1,43,1,1,2,1,1
a15017a1-f03e-11ef-848f-010101010000,내과,1,179,3,13,17,11,38
a1508cd6-f03e-11ef-b434-010101010000,내과,0,1,1,5,1,7,1
a1512914-f03e-11ef-8827-010101010000,내과,1,4,2,2,3,2,2
a152433b-f03e-11ef-a1af-010101010000,피부과,1,35,2,1,3,1,1
a1530687-f03e-11ef-953d-010101010000,외과,1,12,15,1,7,1,1
a15417f2-f03e-11ef-abe5-010101010000,내과,0,1,1,1,1,1,1
a154b428-f03e-11ef-b25f-010101010000,내과,0,19,86,19,74,21,16
a1552976-f03e-11ef-ae20-010101010000,내과,1,2,1,1,1,1,1
a1555077-f03e-11ef-b7c1-010101010000,내과,0,6,3,1,3,1,2
a1559eb4-f03e-11ef-9404-010101010000,내과,1,64,1,1,1,1,1
a1568914-f03e-11ef-a028-010101010000,내과,0,1,1,1,1,1,1
a156b035-f03e-11ef-8883-010101010000,내과,0,16,155,74,157,99,106
a15836c6-f03e-11ef-9472-010101010000,안과,0,108,552,106,304,149,84
a1585dd8-f03e-11ef-8d02-010101010000,피부과,1,234,11,93,71,4,168
a158abf1-f03e-11ef-be98-010101010000,내과,0,4,2,11,6,12,11
a158fa16-f03e-11ef-a36e-010101010000,외과,0,3,4,1,4,1,1
a15b4404-f03e-11ef-96d5-010101010000,내과,0,1,1,1,1,1,1
a15c7c84-f03e-11ef-9058-010101010000,외과,0,2,1,1,1,1,1
a15ccaa4-f03e-11ef-8ca1-010101010000,내과,1,1,1,1,1,1,1
a15e789d-f03e-11ef-8b17-010101010000,외과,1,3,1,3,4,1,4
a15ec6b2-f03e-11ef-8624-010101010000,내과,0,142,12,50,25,12,98
a15eedc9-f03e-11ef-8a0c-010101010000,내과,0,1,1,1,1,1,1
a15fb115-f03e-11ef-a13e-010101010000,내과,0,1,1,1,1,1,1
a15fff34-f03e-11ef-bab5-010101010000,내과,0,1,1,1,1,1,1
a1602649-f03e-11ef-b5c3-010101010000,내과,1,23,11,22,10,8,25
a1607469-f03e-11ef-b920-010101010000,외과,0,4,2,3,2,2,2
a1633687-f03e-11ef-a8ae-010101010000,내과,0,194,4,2,6,3,4
a163d2c9-f03e-11ef-9b74-010101010000,내과,0,1,1,1,1,1,1
a1649615-f03e-11ef-b0a7-010101010000,내과,0,7,1,1,1,1,1
a164e433-f03e-11ef-89b9-010101010000,내과,1,1,1,1,1,1,1
a1650b49-f03e-11ef-a61c-010101010000,피부과,1,1,1,1,1,1,1
a1655967-f03e-11ef-9df0-010101010000,내과,0,4,59,4,36,2,2
a16706fb-f03e-11ef-8c98-010101010000,내과,1,16,1,1,1,1,1
a1672e0c-f03e-11ef-875f-010101010000,외과,1,1,1,1,1,1,1
a1698eec-f03e-11ef-b803-010101010000,내과,1,3,1,1,1,2,1
a16a0424-f03e-11ef-9cfd-010101010000,내과,1,12,28,9,21,8,13
a16a0425-f03e-11ef-8cc3-010101010000,내과,0,1,1,1,1,1,1
a16a523f-f03e-11ef-a0c0-010101010000,내과,1,345,4915,9634,9306,13123,11321
a16bb1d2-f03e-11ef-a7a1-010101010000,내과,0,3,2,3,2,4,2
a16c4e26-f03e-11ef-81d0-010101010000,내과,0,2,1,1,1,1,1
a16c751c-f03e-11ef-8895-010101010000,치과,1,71,58,236,83,394,216
a16dfbff-f03e-11ef-b347-010101010000,외과,1,1,1,1,1,1,1
a16e22f5-f03e-11ef-9605-010101010000,내과,0,13,16,15,15,22,13
a16f8281-f03e-11ef-928a-010101010000,내과,1,4,3,1,5,1,1
a1714404-f03e-11ef-b51f-010101010000,내과,0,57,42,72,48,56,62
a1719222-f03e-11ef-aa90-010101010000,외과,0,1,1,1,1,1,1
a17366e6-f03e-11ef-ba6f-010101010000,피부과,0,1,1,1,1,1,1
a173dc17-f03e-11ef-bfef-010101010000,내과,1,159,145,95,135,101,108
a1762608-f03e-11ef-9d6f-010101010000,내과,0,48,20,2,34,2,2
a1762609-f03e-11ef-8728-010101010000,내과,0,4,108,18,64,26,14
a1786ff1-f03e-11ef-8638-010101010000,내과,1,1,1,2,1,2,3
a1789703-f03e-11ef-8b2c-010101010000,치과,0,1,1,1,1,1,1
a178e522-f03e-11ef-b3c1-010101010000,외과,0,1,1,1,1,1,1
a1798162-f03e-11ef-bd2b-010101010000,내과,0,61,4,1,7,1,2
a179f692-f03e-11ef-a72f-010101010000,안과,0,207,13,20,7,17,31
a17a1da3-f03e-11ef-8a2b-010101010000,외과,0,1,1,1,1,1,1
a17d03f7-f03e-11ef-9abc-010101010000,내과,0,3,5,7,6,6,6
a17da037-f03e-11ef-890b-010101010000,내과,1,1,3,1,3,2,1
a17e3c73-f03e-11ef-a6cd-010101010000,피부과,0,6,11,1,17,1,3
a17f61c7-f03e-11ef-9e2f-010101010000,내과,0,1,8,1,5,1,1
a181f9db-f03e-11ef-bb1e-010101010000,치과,1,797,152,21,91,23,17
a18220e9-f03e-11ef-9bf4-010101010000,외과,0,29,448,190,1012,148,316
a182e43c-f03e-11ef-97ff-010101010000,외과,1,43,3,5,8,12,5
a1833258-f03e-11ef-bea1-010101010000,내과,1,6,1,2,2,1,3
a1838079-f03e-11ef-9555-010101010000,내과,1,15,1,8,1,1,4
a18443c5-f03e-11ef-a8fb-010101010000,내과,0,21,10,1,11,1,4
a1855545-f03e-11ef-a06a-010101010000,내과,1,27,71,55,25,58,31
a185ca68-f03e-11ef-9b8f-010101010000,피부과,0,2,2,1,2,1,2
a186b4c3-f03e-11ef-a8e9-010101010000,내과,0,1,1,1,1,1,1
a18702ea-f03e-11ef-a9d6-010101010000,외과,0,1,1,1,1,1,1
a18729f5-f03e-11ef-9fa4-010101010000,치과,0,27,15,11,18,8,8
a187c636-f03e-11ef-909c-010101010000,내과,1,31,35,29,38,29,29
a1886276-f03e-11ef-ab93-010101010000,안과,1,6,2,1,2,1,2
a189e915-f03e-11ef-a5fb-010101010000,내과,1,3,10,1,8,1,1
a18b6fb8-f03e-11ef-b1e1-010101010000,피부과,0,1,1,1,1,1,1
a18c5a3e-f03e-11ef-8668-010101010000,안과,0,14,14,3,13,2,3
a18d4499-f03e-11ef-a134-010101010000,외과,1,3,1,8,1,2,3
a18e90d8-f03e-11ef-901c-010101010000,내과,0,64,5,5,31,2,8
a18eb7ea-f03e-11ef-80e3-010101010000,외과,0,9,1,1,1,3,1
a18f5432-f03e-11ef-b79c-010101010000,치과,1,1,1,1,1,2,2
a1919fe2-f03e-11ef-92ec-010101010000,피부과,1,150,153,203,169,130,251
a192b14e-f03e-11ef-a91b-010101010000,외과,0,58,23,8,40,18,6
a1932680-f03e-11ef-9ad2-010101010000,치과,1,4,4,1,1,1,1
a194ad24-f03e-11ef-91db-010101010000,내과,0,2,4,1,1,1,1
a1954965-f03e-11ef-9dc2-010101010000,내과,0,1,2,1,1,1,1
a1957073-f03e-11ef-b201-010101010000,내과,1,27,5,2,5,2,2
a195977f-f03e-11ef-979e-010101010000,피부과,0,78,1,2,1,2,1
a195e5a7-f03e-11ef-bc57-010101010000,내과,1,8,1,1,1,1,1
a19633c0-f03e-11ef-837d-010101010000,외과,0,3,8,29,17,11,19
a1965ae5-f03e-11ef-9491-010101010000,내과,0,140,97,36,65,59,42
a1974545-f03e-11ef-a8b8-010101010000,피부과,0,11,1,1,1,1,1
a1979354-f03e-11ef-8fa4-010101010000,내과,0,16,2,2,3,1,2
a1998f25-f03e-11ef-b5ec-010101010000,내과,0,1,3,1,3,1,2
a19a044f-f03e-11ef-a063-010101010000,피부과,0,1,1,1,1,1,1
a19a5270-f03e-11ef-aac7-010101010000,내과,0,85,2,1,2,2,1
a19b3cd5-f03e-11ef-87d7-010101010000,내과,0,5,39,64,24,27,86
a19c2759-f03e-11ef-809b-010101010000,외과,1,56,8,52,35,79,93
a19c9c90-f03e-11ef-95e5-010101010000,외과,0,98,49,2,42,5,2
a19ddec3-f03e-11ef-b875-010101010000,내과,1,46,9,8,8,8,9
a19e05d7-f03e-11ef-a809-010101010000,외과,0,19,4,3,6,3,2
a19e53e4-f03e-11ef-8150-010101010000,내과,0,3,1,1,1,1,1
a19ea1ff-f03e-11ef-8a2a-010101010000,치과,0,114,1,5,2,3,9
a19f8c5e-f03e-11ef-9dfa-010101010000,안과,0,40,41,17,56,10,19
a1a04fb6-f03e-11ef-a90e-010101010000,내과,0,1556,242,312,284,374,265
a1a09ddc-f03e-11ef-a740-010101010000,내과,1,16,127,30,147,18,24
a1a13a36-f03e-11ef-afe8-010101010000,내과,0,1,1,1,1,1,1
a1a1af45-f03e-11ef-9211-010101010000,내과,0,3,2,1,1,1,1
a1a2e7c6-f03e-11ef-8122-010101010000,치과,1,23,42,24,47,22,20
a1a335e4-f03e-11ef-927e-010101010000,내과,0,62,12,9,11,27,11
a1a35cf0-f03e-11ef-895d-010101010000,내과,0,11,31,65,28,32,71
