answer_id,department,orig_is_multi,E-6,E-8,E-2
a0f08c1f-f03e-11ef-aa82-010101010000,내과,0,1,1,1
a0f212c3-f03e-11ef-86d6-010101010000,외과,1,15,46,17
a0f239db-f03e-11ef-826a-010101010000,내과,1,3,8,1
a0f260df-f03e-11ef-962b-010101010000,외과,1,3,15,3
a0f2aefd-f03e-11ef-9aba-010101010000,치과,1,43,55,48
a0f2d614-f03e-11ef-872b-010101010000,안과,0,1,1,1
a0f45cee-f03e-11ef-b2b1-010101010000,내과,0,28,21,102
a0f4d213-f03e-11ef-bec9-010101010000,외과,0,1,1,1
a0f7573f-f03e-11ef-bc16-010101010000,내과,0,1,1,1
a0f88fa2-f03e-11ef-8b28-010101010000,내과,1,1,2,2
a0f904cf-f03e-11ef-820a-010101010000,내과,0,32,2,3
a0f97a03-f03e-11ef-8a7a-010101010000,치과,0,2,2,2
a0fa8b74-f03e-11ef-8edc-010101010000,내과,0,9,21,4
a0fb75d0-f03e-11ef-bbfc-010101010000,피부과,0,17,43,26
a0fb75d1-f03e-11ef-b06c-010101010000,내과,0,2,4,20
a0fb9ce0-f03e-11ef-a59e-010101010000,안과,1,1,1,1
a0fe0ddf-f03e-11ef-8b22-010101010000,피부과,1,2,4,5
a0fef839-f03e-11ef-9653-010101010000,내과,0,1,1,1
a0ff947b-f03e-11ef-9d96-010101010000,내과,1,41,83,58
a0ffe29e-f03e-11ef-9217-010101010000,내과,1,111,96,72
a100a5f3-f03e-11ef-9613-010101010000,내과,1,4,4,14
a1014232-f03e-11ef-b320-010101010000,내과,0,5,9,2
a101de70-f03e-11ef-9bde-010101010000,내과,0,1,2,8
a1033e32-f03e-11ef-b423-010101010000,외과,0,1,1,1
a1038c47-f03e-11ef-a988-010101010000,피부과,1,1,2,1
a10428a9-f03e-11ef-bc11-010101010000,내과,0,1,1,1
a1057544-f03e-11ef-92ef-010101010000,외과,0,49,73,112
a105c358-f03e-11ef-9b30-010101010000,외과,0,10,17,24
a105c359-f03e-11ef-b286-010101010000,내과,0,1,1,1
a1065fa3-f03e-11ef-a8fe-010101010000,내과,0,1,1,1
a10686ac-f03e-11ef-ac56-010101010000,피부과,0,1,3,18
a1080d52-f03e-11ef-9eea-010101010000,내과,0,9,17,11
a108345d-f03e-11ef-b8fc-010101010000,내과,0,1,3,11
a1085b6b-f03e-11ef-9b2f-010101010000,피부과,0,19,34,32
a1096cbc-f03e-11ef-867a-010101010000,외과,0,2,5,7
a10a5717-f03e-11ef-987e-010101010000,내과,0,1,1,1
a10a7e39-f03e-11ef-8387-010101010000,내과,0,1,1,2
a10bdddd-f03e-11ef-b119-010101010000,내과,1,1,3,4
a10c04ec-f03e-11ef-9043-010101010000,내과,0,3837,6912,9101
a10d3d6e-f03e-11ef-893b-010101010000,내과,0,1,5,1
a10dd992-f03e-11ef-be32-010101010000,내과,0,1,1,3
a10e009b-f03e-11ef-8da9-010101010000,내과,0,23,30,19
a110719b-f03e-11ef-8685-010101010000,내과,1,295,956,224
a111aa13-f03e-11ef-b777-010101010000,피부과,0,1,1,1
a111aa14-f03e-11ef-b6fa-010101010000,외과,0,1,1,1
a1121f8e-f03e-11ef-9bd8-010101010000,내과,1,221,302,134
a1124689-f03e-11ef-b4e1-010101010000,외과,0,1,1,1
a11330e9-f03e-11ef-8b5b-010101010000,내과,0,1,2,4
a1141b47-f03e-11ef-a18a-010101010000,피부과,0,1,1,1
a1144462-f03e-11ef-969f-010101010000,내과,0,3136,6722,4756
a11507ba-f03e-11ef-98d3-010101010000,내과,0,1,1,1
a115cb04-f03e-11ef-a0fb-010101010000,안과,0,1,1,1
a1179fca-f03e-11ef-8cd9-010101010000,내과,1,4,8,3
a118ff55-f03e-11ef-bb4e-010101010000,내과,0,2,7,1
a1192666-f03e-11ef-b9a6-010101010000,내과,0,3,2,1
a1194d75-f03e-11ef-8d70-010101010000,외과,0,6,9,5
a119c2b1-f03e-11ef-b766-010101010000,치과,1,5,29,1
a11aad08-f03e-11ef-8ed7-010101010000,내과,0,1,2,2
a11afb26-f03e-11ef-b8ab-010101010000,피부과,0,7,23,5
a11cf6f6-f03e-11ef-bef5-010101010000,내과,0,1,2,2
a11ecbba-f03e-11ef-b601-010101010000,내과,1,1,1,1
a11ef2d0-f03e-11ef-b051-010101010000,외과,1,56,126,267
a11fb616-f03e-11ef-87ce-010101010000,내과,1,1,10,18
a11fdd27-f03e-11ef-85f5-010101010000,내과,1,2,3,27
a1200438-f03e-11ef-aa9d-010101010000,내과,0,1,1,1
a1224e78-f03e-11ef-a23d-010101010000,내과,1,1,1,1
a1239ac9-f03e-11ef-8354-010101010000,내과,0,2,2,2
a1245e1d-f03e-11ef-86e8-010101010000,내과,0,1,1,1
a124d347-f03e-11ef-b94c-010101010000,내과,0,68,111,16
a124fa5c-f03e-11ef-8ab6-010101010000,내과,0,1,1,1
a12659e8-f03e-11ef-9deb-010101010000,내과,0,1,1,1
a126cf1a-f03e-11ef-b1f9-010101010000,피부과,0,1,1,3
a12e9748-f03e-11ef-afac-010101010000,내과,0,116,263,98
a1301de6-f03e-11ef-bd5f-010101010000,치과,0,1,1,1
a1306c2b-f03e-11ef-9ecb-010101010000,내과,0,1,1,1
a130933a-f03e-11ef-bd33-010101010000,내과,0,13,10,28
a133b446-f03e-11ef-bd9c-010101010000,내과,0,2,3,7
a133db51-f03e-11ef-9549-010101010000,외과,1,175,243,104
a134508c-f03e-11ef-b595-010101010000,내과,1,21,8,22
a1347795-f03e-11ef-bc0b-010101010000,치과,0,1,1,1
a1349ea4-f03e-11ef-bd56-010101010000,외과,0,4,7,5
a134ecc4-f03e-11ef-aacf-010101010000,내과,0,1,1,1
a13561f3-f03e-11ef-99a5-010101010000,내과,0,13,23,15
a135b016-f03e-11ef-8c41-010101010000,내과,0,1,1,5
a13736b2-f03e-11ef-8026-010101010000,내과,1,364,696,523
a13784d5-f03e-11ef-ba81-010101010000,내과,0,5,12,5
a139a7b2-f03e-11ef-b949-010101010000,외과,0,17,23,12
a13a43f1-f03e-11ef-b265-010101010000,내과,0,1,1,3
a13ae039-f03e-11ef-95a3-010101010000,내과,0,2,4,2
a13b556f-f03e-11ef-9a3a-010101010000,피부과,0,1,1,1
a13b7c74-f03e-11ef-9e5f-010101010000,피부과,1,2,3,5
a13c8de2-f03e-11ef-b1d9-010101010000,내과,0,1,9,20
a13dc664-f03e-11ef-896e-010101010000,내과,1,562,1185,139
a13ded76-f03e-11ef-ad32-010101010000,내과,0,1,1,1
a13f7414-f03e-11ef-a341-010101010000,내과,1,1,2,2
a140d3c8-f03e-11ef-92ca-010101010000,안과,0,2,2,12
a140fad3-f03e-11ef-aeb4-010101010000,내과,0,1,1,1
a14234cf-f03e-11ef-bc21-010101010000,내과,0,1,1,1
a1431f26-f03e-11ef-8ef0-010101010000,내과,1,9,22,20
a1447ebb-f03e-11ef-97e6-010101010000,외과,1,15,62,124
a144a5cf-f03e-11ef-8a8b-010101010000,피부과,0,1,1,4
a146a196-f03e-11ef-9eba-010101010000,내과,0,29,22,2
a14716ca-f03e-11ef-a097-010101010000,내과,0,12,11,1
a1484f50-f03e-11ef-95ac-010101010000,외과,0,13,73,5
a148765b-f03e-11ef-8482-010101010000,내과,1,2,2,2
a14987ca-f03e-11ef-a88f-010101010000,내과,0,17,37,15
a14987cb-f03e-11ef-9bd0-010101010000,피부과,0,2,6,8
a149d5ea-f03e-11ef-8a50-010101010000,내과,0,2,3,2
a14b5c88-f03e-11ef-b4ff-010101010000,내과,0,24,15,5
a14bf8cd-f03e-11ef-8fd4-010101010000,내과,0,1,1,1
a14c1fdb-f03e-11ef-bcc6-010101010000,피부과,1,1,1,1
a14cbc1e-f03e-11ef-8091-010101010000,내과,1,1,1,1
a14d5859-f03e-11ef-8180-010101010000,피부과,0,1,1,1
a150179f-f03e-11ef-922e-010101010000,외과,1,1,3,1
a15017a1-f03e-11ef-848f-010101010000,내과,1,13,24,3
a1508cd6-f03e-11ef-b434-010101010000,내과,0,5,4,1
a1512914-f03e-11ef-8827-010101010000,내과,1,2,3,2
a152433b-f03e-11ef-a1af-010101010000,피부과,1,1,1,2
a1530687-f03e-11ef-953d-010101010000,외과,1,1,1,15
a15417f2-f03e-11ef-abe5-010101010000,내과,0,1,1,1
a154b428-f03e-11ef-b25f-010101010000,내과,0,19,21,86
a1552976-f03e-11ef-ae20-010101010000,내과,1,1,1,1
a1555077-f03e-11ef-b7c1-010101010000,내과,0,1,2,3
a1559eb4-f03e-11ef-9404-010101010000,내과,1,1,1,1
a1568914-f03e-11ef-a028-010101010000,내과,0,1,1,1
a156b035-f03e-11ef-8883-010101010000,내과,0,74,154,155
a15836c6-f03e-11ef-9472-010101010000,안과,0,106,120,552
a1585dd8-f03e-11ef-8d02-010101010000,피부과,1,93,342,11
a158abf1-f03e-11ef-be98-010101010000,내과,0,11,12,2
a158fa16-f03e-11ef-a36e-010101010000,외과,0,1,1,4
a15b4404-f03e-11ef-96d5-010101010000,내과,0,1,1,1
a15c7c84-f03e-11ef-9058-010101010000,외과,0,1,1,1
a15ccaa4-f03e-11ef-8ca1-010101010000,내과,1,1,1,1
a15e789d-f03e-11ef-8b17-010101010000,외과,1,3,4,1
a15ec6b2-f03e-11ef-8624-010101010000,내과,0,50,89,12
a15eedc9-f03e-11ef-8a0c-010101010000,내과,0,1,1,1
a15fb115-f03e-11ef-a13e-010101010000,내과,0,1,1,1
a15fff34-f03e-11ef-bab5-010101010000,내과,0,1,1,1
a1602649-f03e-11ef-b5c3-010101010000,내과,1,22,59,11
a1607469-f03e-11ef-b920-010101010000,외과,0,3,1,2
a1633687-f03e-11ef-a8ae-010101010000,내과,0,2,6,4
a163d2c9-f03e-11ef-9b74-010101010000,내과,0,1,1,1
a1649615-f03e-11ef-b0a7-010101010000,내과,0,1,2,1
a164e433-f03e-11ef-89b9-010101010000,내과,1,1,1,1
a1650b49-f03e-11ef-a61c-010101010000,피부과,1,1,1,1
a1655967-f03e-11ef-9df0-010101010000,내과,0,4,14,59
a16706fb-f03e-11ef-8c98-010101010000,내과,1,1,2,1
a1672e0c-f03e-11ef-875f-010101010000,외과,1,1,1,1
a1698eec-f03e-11ef-b803-010101010000,내과,1,1,1,1
a16a0424-f03e-11ef-9cfd-010101010000,내과,1,9,66,28
a16a0425-f03e-11ef-8cc3-010101010000,내과,0,1,2,1
a16a523f-f03e-11ef-a0c0-010101010000,내과,1,9634,11718,4915
a16bb1d2-f03e-11ef-a7a1-010101010000,내과,0,3,2,2
a16c4e26-f03e-11ef-81d0-010101010000,내과,0,1,1,1
a16c751c-f03e-11ef-8895-010101010000,치과,1,236,513,58
a16dfbff-f03e-11ef-b347-010101010000,외과,1,1,1,1
a16e22f5-f03e-11ef-9605-010101010000,내과,0,15,10,16
a16f8281-f03e-11ef-928a-010101010000,내과,1,1,3,3
a1714404-f03e-11ef-b51f-010101010000,내과,0,72,60,42
a1719222-f03e-11ef-aa90-010101010000,외과,0,1,1,1
a17366e6-f03e-11ef-ba6f-010101010000,피부과,0,1,1,1
a173dc17-f03e-11ef-bfef-010101010000,내과,1,95,241,145
a1762608-f03e-11ef-9d6f-010101010000,내과,0,2,13,20
a1762609-f03e-11ef-8728-010101010000,내과,0,18,26,108
a1786ff1-f03e-11ef-8638-010101010000,내과,1,2,14,1
a1789703-f03e-11ef-8b2c-010101010000,치과,0,1,1,1
a178e522-f03e-11ef-b3c1-010101010000,외과,0,1,2,1
a1798162-f03e-11ef-bd2b-010101010000,내과,0,1,4,4
a179f692-f03e-11ef-a72f-010101010000,안과,0,20,10,13
a17a1da3-f03e-11ef-8a2b-010101010000,외과,0,1,1,1
a17d03f7-f03e-11ef-9abc-010101010000,내과,0,7,6,5
a17da037-f03e-11ef-890b-010101010000,내과,1,1,1,3
a17e3c73-f03e-11ef-a6cd-010101010000,피부과,0,1,3,11
a17f61c7-f03e-11ef-9e2f-010101010000,내과,0,1,1,8
a181f9db-f03e-11ef-bb1e-010101010000,치과,1,21,27,152
a18220e9-f03e-11ef-9bf4-010101010000,외과,0,190,654,448
a182e43c-f03e-11ef-97ff-010101010000,외과,1,5,8,3
a1833258-f03e-11ef-bea1-010101010000,내과,1,2,4,1
a1838079-f03e-11ef-9555-010101010000,내과,1,8,10,1
a18443c5-f03e-11ef-a8fb-010101010000,내과,0,1,11,10
a1855545-f03e-11ef-a06a-010101010000,내과,1,55,45,71
a185ca68-f03e-11ef-9b8f-010101010000,피부과,0,1,6,2
a186b4c3-f03e-11ef-a8e9-010101010000,내과,0,1,1,1
a18702ea-f03e-11ef-a9d6-010101010000,외과,0,1,1,1
a18729f5-f03e-11ef-9fa4-010101010000,치과,0,11,16,15
a187c636-f03e-11ef-909c-010101010000,내과,1,29,139,35
a1886276-f03e-11ef-ab93-010101010000,안과,1,1,2,2
a189e915-f03e-11ef-a5fb-010101010000,내과,1,1,4,10
a18b6fb8-f03e-11ef-b1e1-010101010000,피부과,0,1,1,1
a18c5a3e-f03e-11ef-8668-010101010000,안과,0,3,10,14
a18d4499-f03e-11ef-a134-010101010000,외과,1,8,9,1
a18e90d8-f03e-11ef-901c-010101010000,내과,0,5,14,5
a18eb7ea-f03e-11ef-80e3-010101010000,외과,0,1,1,1
a18f5432-f03e-11ef-b79c-010101010000,치과,1,1,1,1
a1919fe2-f03e-11ef-92ec-010101010000,피부과,1,203,805,153
a192b14e-f03e-11ef-a91b-010101010000,외과,0,8,7,23
a1932680-f03e-11ef-9ad2-010101010000,치과,1,1,2,4
a194ad24-f03e-11ef-91db-010101010000,내과,0,1,1,4
a1954965-f03e-11ef-9dc2-010101010000,내과,0,1,1,2
a1957073-f03e-11ef-b201-010101010000,내과,1,2,2,5
a195977f-f03e-11ef-979e-010101010000,피부과,0,2,4,1
a195e5a7-f03e-11ef-bc57-010101010000,내과,1,1,1,1
a19633c0-f03e-11ef-837d-010101010000,외과,0,29,61,8
a1965ae5-f03e-11ef-9491-010101010000,내과,0,36,38,97
a1974545-f03e-11ef-a8b8-010101010000,피부과,0,1,1,1
a1979354-f03e-11ef-8fa4-010101010000,내과,0,2,6,2
a1998f25-f03e-11ef-b5ec-010101010000,내과,0,1,1,3
a19a044f-f03e-11ef-a063-010101010000,피부과,0,1,1,1
a19a5270-f03e-11ef-aac7-010101010000,내과,0,1,1,2
a19b3cd5-f03e-11ef-87d7-010101010000,내과,0,64,76,39
a19c2759-f03e-11ef-809b-010101010000,외과,1,52,83,8
a19c9c90-f03e-11ef-95e5-010101010000,외과,0,2,1,49
a19ddec3-f03e-11ef-b875-010101010000,내과,1,8,15,9
a19e05d7-f03e-11ef-a809-010101010000,외과,0,3,3,4
a19e53e4-f03e-11ef-8150-010101010000,내과,0,1,1,1
a19ea1ff-f03e-11ef-8a2a-010101010000,치과,0,5,43,1
a19f8c5e-f03e-11ef-9dfa-010101010000,안과,0,17,41,41
a1a04fb6-f03e-11ef-a90e-010101010000,내과,0,312,983,242
a1a09ddc-f03e-11ef-a740-010101010000,내과,1,30,73,127
a1a13a36-f03e-11ef-afe8-010101010000,내과,0,1,1,1
a1a1af45-f03e-11ef-9211-010101010000,내과,0,1,1,2
a1a2e7c6-f03e-11ef-8122-010101010000,치과,1,24,84,42
a1a335e4-f03e-11ef-927e-010101010000,내과,0,9,12,12
a1a35cf0-f03e-11ef-895d-010101010000,내과,0,65,21,31
a1a4bc84-f03e-11ef-9804-010101010000,내과,0,35,9,174
a1a531b9-f03e-11ef-8045-010101010000,피부과,0,1,2,1
a1a5f4fa-f03e-11ef-9df3-010101010000,내과,0,1,2,7
a1a7548f-f03e-11ef-a107-010101010000,외과,1,14,120,14
a1a865fd-f03e-11ef-82af-010101010000,내과,0,71,75,100
a1a90265-f03e-11ef-9c14-010101010000,내과,1,15,5,5
a1a9505c-f03e-11ef-ba88-010101010000,내과,0,1,1,1
a1a99e7d-f03e-11ef-ba07-010101010000,피부과,1,8,10,12
a1aa61c5-f03e-11ef-836b-010101010000,내과,0,3,3,9
a1ac5db6-f03e-11ef-b357-010101010000,내과,0,187,148,345
a1ad248c-f03e-11ef-b5af-010101010000,내과,0,5,3,22
a1ad72b8-f03e-11ef-a534-010101010000,피부과,0,1,1,1
a1ad72b9-f03e-11ef-ba14-010101010000,피부과,0,6,8,15
a1adc0cf-f03e-11ef-8d4b-010101010000,외과,1,12,31,14
a1aef952-f03e-11ef-bc04-010101010000,외과,1,49,88,5
a1b058e2-f03e-11ef-9bc0-010101010000,내과,0,1,1,2
a1b0a712-f03e-11ef-ba52-010101010000,치과,0,1,1,1
a1b1b86c-f03e-11ef-ad65-010101010000,치과,0,1,1,1
a1b33f1d-f03e-11ef-ab65-010101010000,피부과,0,6,14,3
a1b3b43d-f03e-11ef-b617-010101010000,치과,0,4,4,3
a1b4507e-f03e-11ef-99ff-010101010000,내과,0,3,14,15
a1b4778c-f03e-11ef-8469-010101010000,내과,1,3,3,4
a1b4c5ad-f03e-11ef-808f-010101010000,치과,1,8,20,2
a1b4ecc0-f03e-11ef-93a6-010101010000,외과,0,15,16,5
a1b561ee-f03e-11ef-9927-010101010000,피부과,0,1,1,1
a1b561ef-f03e-11ef-bc84-010101010000,내과,0,4,5,4
a1b6c17c-f03e-11ef-9132-010101010000,치과,1,13,16,7
a1b70f9f-f03e-11ef-95c1-010101010000,내과,0,1,4,5
a1b7f9fc-f03e-11ef-8db1-010101010000,내과,0,2,2,7
a1b84830-f03e-11ef-a989-010101010000,내과,0,1,1,4
a1b86f3f-f03e-11ef-9228-010101010000,내과,0,1,2,3
a1bbcad2-f03e-11ef-8b36-010101010000,외과,0,1,1,2
a1bc6c7d-f03e-11ef-93ca-010101010000,외과,1,40,45,40
a1bd2fc8-f03e-11ef-8303-010101010000,내과,1,2,2,1
a1bd56db-f03e-11ef-b031-010101010000,내과,1,1,1,16
a1bd7de5-f03e-11ef-a28c-010101010000,내과,0,1,1,2
a1bda4f6-f03e-11ef-8add-010101010000,외과,0,1,2,3
a1be1a26-f03e-11ef-a934-010101010000,치과,1,2,5,2
a1bf52ae-f03e-11ef-a53a-010101010000,안과,0,1,1,1
a1bfa0c6-f03e-11ef-99f4-010101010000,안과,0,5,4,3
a1c08b20-f03e-11ef-8ba3-010101010000,내과,0,1,1,1
a1c08b21-f03e-11ef-96d4-010101010000,외과,1,10,12,37
a1c12769-f03e-11ef-be17-010101010000,내과,0,2,6,22
a1c1276a-f03e-11ef-9e9d-010101010000,피부과,0,1,1,1
a1c14e6f-f03e-11ef-ae78-010101010000,내과,0,1,1,4
a1c14e70-f03e-11ef-b7c6-010101010000,내과,0,159,63,14
a1c37155-f03e-11ef-98b2-010101010000,치과,0,18,21,25
a1c3e68a-f03e-11ef-823c-010101010000,내과,0,17,9,25
a1c40d9b-f03e-11ef-aaa2-010101010000,외과,1,1655,2614,1043
a1c4d0ea-f03e-11ef-8576-010101010000,내과,0,1,1,1
a1c6ccca-f03e-11ef-8db3-010101010000,내과,0,1,1,1
a1c7b71e-f03e-11ef-8688-010101010000,치과,0,1,1,1
a1c80538-f03e-11ef-be6b-010101010000,치과,0,1,1,1
a1c82c47-f03e-11ef-a927-010101010000,내과,0,16,10,24
a1c8535c-f03e-11ef-bc3b-010101010000,내과,1,1,2,3
a1c8ef94-f03e-11ef-b6fd-010101010000,피부과,0,1,1,1
a1ca0138-f03e-11ef-ad31-010101010000,내과,1,847,1502,266
a1ca0139-f03e-11ef-83af-010101010000,외과,0,21,18,11
a1ca4f5c-f03e-11ef-97a5-010101010000,내과,0,11,66,11
a1caeb99-f03e-11ef-892e-010101010000,피부과,0,2,2,3
a1cb9bdb-f03e-11ef-8e43-010101010000,내과,0,1,1,1
a1cc110d-f03e-11ef-a9e0-010101010000,외과,1,59,145,56
a1ccfb6e-f03e-11ef-b316-010101010000,내과,0,1,1,1
a1ccfb6f-f03e-11ef-a324-010101010000,내과,0,5,6,22
a1cd498c-f03e-11ef-8100-010101010000,내과,0,3,3,4
a1ce0ce0-f03e-11ef-84a5-010101010000,외과,0,202,220,158
a1ce33ed-f03e-11ef-a85f-010101010000,내과,0,1,1,1
a1cf6c70-f03e-11ef-b448-010101010000,내과,0,111,38,31
a1cf9382-f03e-11ef-8964-010101010000,내과,0,3,11,2
a1cfe19d-f03e-11ef-a975-010101010000,내과,0,61,46,212
a1d07ddd-f03e-11ef-a4b9-010101010000,내과,0,1,1,1
a1d1683f-f03e-11ef-8103-010101010000,외과,0,1,1,1
a1d1b65e-f03e-11ef-8813-010101010000,외과,0,3,2,9
a1d2529a-f03e-11ef-8b28-010101010000,피부과,1,1,3,10
a1d279ae-f03e-11ef-8e2f-010101010000,내과,0,1,1,1
a1d2eedb-f03e-11ef-a6e9-010101010000,내과,0,1,3,2
a1d33cfd-f03e-11ef-8746-010101010000,외과,1,4,4,3
a1d4275b-f03e-11ef-8f88-010101010000,내과,0,4,5,17
a1d49c89-f03e-11ef-a3c0-010101010000,피부과,1,1,2,2
a1d49c8a-f03e-11ef-9e93-010101010000,피부과,1,1,1,1
a1d6714a-f03e-11ef-afca-010101010000,내과,0,1,2,1
a1d6e67c-f03e-11ef-adc1-010101010000,내과,0,1,1,1
a1d70d8c-f03e-11ef-9b42-010101010000,피부과,1,128,97,179
a1d7a9cf-f03e-11ef-a16c-010101010000,내과,0,12,22,69
a1d8460e-f03e-11ef-8bee-010101010000,안과,1,17,31,33
a1d8e286-f03e-11ef-b3d7-010101010000,내과,0,109,108,289
a1d9a5ca-f03e-11ef-812d-010101010000,외과,0,1,2,3
a1daf222-f03e-11ef-8592-010101010000,피부과,0,11,8,14
a1db192b-f03e-11ef-9d4e-010101010000,외과,1,4,18,7
a1dc9fca-f03e-11ef-a7cf-010101010000,외과,1,113,265,41
a1dcc6db-f03e-11ef-9049-010101010000,외과,0,3,5,76
a1dd631d-f03e-11ef-94a5-010101010000,내과,1,1,1,1
a1de9b9c-f03e-11ef-aaef-010101010000,피부과,0,1,1,2
a1df37da-f03e-11ef-b305-010101010000,피부과,0,1,6,3
a1dfad08-f03e-11ef-84bd-010101010000,내과,0,1,1,1
a1e0224a-f03e-11ef-bdd4-010101010000,외과,1,13,17,18
a1e0494c-f03e-11ef-831a-010101010000,피부과,0,1,1,1
a1e0976e-f03e-11ef-8016-010101010000,외과,0,1,1,1
a1e0be7d-f03e-11ef-a8a3-010101010000,외과,0,59,65,20
a1e133b2-f03e-11ef-be40-010101010000,내과,0,4,7,1
a1e1f6f5-f03e-11ef-a232-010101010000,외과,0,2,1,1
a1e26c28-f03e-11ef-ba98-010101010000,외과,1,1,2,1
a1e32f80-f03e-11ef-9ed9-010101010000,피부과,0,19,29,11
a1e35687-f03e-11ef-9e96-010101010000,내과,0,4,4,3
a1e3f2cd-f03e-11ef-962d-010101010000,피부과,0,11,14,20
a1e57972-f03e-11ef-bee9-010101010000,내과,0,1,1,1
a1e5c786-f03e-11ef-8929-010101010000,피부과,0,3,5,9
a1e5ee9c-f03e-11ef-8fd2-010101010000,외과,0,1,1,1
a1e7000c-f03e-11ef-8571-010101010000,내과,0,7,6,13
a1e79c48-f03e-11ef-9754-010101010000,피부과,1,2,3,1
a1e7c37f-f03e-11ef-9698-010101010000,외과,1,46,55,8
a1e8add8-f03e-11ef-a1be-010101010000,내과,1,2,4,1
a1e92308-f03e-11ef-bc9b-010101010000,피부과,0,3,11,7
a1e9e65c-f03e-11ef-a69d-010101010000,내과,1,1,1,1
a1e9e65e-f03e-11ef-bf66-010101010000,내과,0,1,1,1
a1ea38e1-f03e-11ef-a115-010101010000,내과,0,431,459,582
a1eaae05-f03e-11ef-b6a5-010101010000,안과,0,1,1,1
a1eaae06-f03e-11ef-8e61-010101010000,치과,1,1,1,7
a1eb233e-f03e-11ef-86d4-010101010000,외과,0,1,1,1
a1eb9868-f03e-11ef-80bc-010101010000,내과,0,3,4,3
a1ecd0ef-f03e-11ef-8fd0-010101010000,외과,0,1,1,1
a1ed6d1e-f03e-11ef-ad17-010101010000,안과,0,1,1,1
a1ef1ad0-f03e-11ef-81e7-010101010000,내과,0,1,6,6
a1ef68ef-f03e-11ef-b7fa-010101010000,내과,0,408,460,947
a1f0052b-f03e-11ef-9406-010101010000,내과,0,1,1,1
a1f27627-f03e-11ef-af8b-010101010000,내과,0,11,121,50
a1f29d42-f03e-11ef-be56-010101010000,피부과,1,3,2,3
a1f3398a-f03e-11ef-82af-010101010000,내과,0,1,2,1
a1f36098-f03e-11ef-9d35-010101010000,외과,1,162,276,170
a1f387b3-f03e-11ef-a7ac-010101010000,내과,0,6,4,12
a1f3d5c7-f03e-11ef-be06-010101010000,내과,0,3,3,6
a1f49919-f03e-11ef-ac3b-010101010000,내과,0,2,2,1
a1f5d18e-f03e-11ef-81a8-010101010000,외과,1,2,3,1
a1f61fb6-f03e-11ef-8d26-010101010000,외과,0,44,72,13
a1f7a67b-f03e-11ef-9063-010101010000,안과,1,1,1,1
a1f842c1-f03e-11ef-abe5-010101010000,내과,0,1,1,1
a1f92d1c-f03e-11ef-ac60-010101010000,내과,0,234,186,894
a1fb2db9-f03e-11ef-b39f-010101010000,내과,1,2,2,6
a1fb54cb-f03e-11ef-ad85-010101010000,내과,0,225,355,179
a1fc3f29-f03e-11ef-a21e-010101010000,내과,0,352,414,354
a1fc663c-f03e-11ef-a0c6-010101010000,내과,0,2,3,7
a1fc8d4f-f03e-11ef-a596-010101010000,내과,0,1,1,1
a1fcdb64-f03e-11ef-960e-010101010000,내과,0,4,3,11
a1fd027f-f03e-11ef-8168-010101010000,내과,0,7,8,15
a1fd9eb9-f03e-11ef-a704-010101010000,내과,0,1069,697,2368
a1fe3afc-f03e-11ef-b8f3-010101010000,외과,0,1,1,1
a1fe891a-f03e-11ef-bb9f-010101010000,내과,0,1,1,1
a1ff255c-f03e-11ef-bb8e-010101010000,외과,0,39,81,87
a1ff737b-f03e-11ef-9735-010101010000,피부과,1,1,1,1
a2000fba-f03e-11ef-bb79-010101010000,피부과,0,1,1,1
a20036ca-f03e-11ef-a33c-010101010000,외과,0,300,399,2132
a200d307-f03e-11ef-b346-010101010000,외과,0,37,77,16
a2012130-f03e-11ef-8253-010101010000,내과,1,2,6,1
a2019658-f03e-11ef-9478-010101010000,내과,0,5,10,6
a201e47a-f03e-11ef-8d78-010101010000,외과,1,260,363,59
a20280be-f03e-11ef-9527-010101010000,내과,0,45,29,54
a2042e6c-f03e-11ef-954d-010101010000,내과,0,84,19,66
a2047c8e-f03e-11ef-94f0-010101010000,내과,1,74,131,215
a204a399-f03e-11ef-9329-010101010000,내과,0,21,15,3
a204f1bd-f03e-11ef-b5c8-010101010000,치과,1,1,4,1
a2062a3d-f03e-11ef-85dc-010101010000,피부과,0,1,1,1
a2067884-f03e-11ef-a360-010101010000,외과,0,1,1,1
a2084d43-f03e-11ef-a1b4-010101010000,외과,0,17,19,30
a20999a8-f03e-11ef-a695-010101010000,내과,0,1,1,4
a209e7d1-f03e-11ef-925e-010101010000,피부과,0,6,33,4
a20a0edd-f03e-11ef-a213-010101010000,피부과,0,2,2,2
a20a8409-f03e-11ef-974d-010101010000,피부과,0,4,1,7
a20b2055-f03e-11ef-914d-010101010000,내과,0,2,2,1
a20b475c-f03e-11ef-ac20-010101010000,안과,0,1,1,4
a20b6e70-f03e-11ef-9753-010101010000,치과,0,32,31,13
a20c7fd9-f03e-11ef-a9f4-010101010000,치과,0,1,1,1
a20ca6ec-f03e-11ef-af09-010101010000,내과,0,1,1,1
a20d432b-f03e-11ef-909f-010101010000,외과,0,24,33,42
a20d6a3d-f03e-11ef-ae11-010101010000,내과,1,59,150,7
a20f6609-f03e-11ef-98ac-010101010000,내과,0,4,1,1
a20fdb40-f03e-11ef-a264-010101010000,피부과,0,13,41,35
a2100249-f03e-11ef-a6c0-010101010000,내과,0,1,1,6
